id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3070723,(2001 BY15),0.40230458,0.899580388,60690.3409,65415008.13,Earth,FALSE,19.1,FALSE
3297629,(2005 VL1),0.013631856,0.030481756,24061.47509,1300324.792,Earth,FALSE,26.45,FALSE
3599866,(2012 DK31),0.110803882,0.247765013,44375.28799,21847965.77,Earth,FALSE,21.9,TRUE
3742342,(2016 CL136),0.139493823,0.311917671,96984.71167,40941473.2,Earth,FALSE,21.4,TRUE
3759664,(2016 SA),0.192555078,0.430566244,96631.44009,58639083.89,Earth,FALSE,20.7,FALSE
3765021,(2016 XJ),0.008801465,0.019680675,57190.59821,64304612.32,Earth,FALSE,27.4,FALSE
3838858,(2019 DL1),0.012721988,0.02844723,37369.90339,33326755.04,Earth,FALSE,26.6,FALSE
54054466,(2020 SG1),0.282198679,0.63101543,49291.86347,68444256.48,Earth,FALSE,19.87,FALSE
2163693,163693 Atira (2003 CP20),1.420872067,3.17716653,77783.57768,52656769.55,Earth,FALSE,16.36,FALSE
3076610,(2001 DT8),0.334622375,0.748238376,94426.2547,41157906.19,Earth,FALSE,19.5,FALSE
3646648,(2013 QN10),0.096506147,0.215794305,51667.90542,62305914.49,Earth,FALSE,22.2,FALSE
3798985,(2018 BT6),0.146067964,0.326617897,125015.7534,33625039.49,Earth,FALSE,21.3,TRUE
3840690,(2019 FR),0.042126461,0.094197631,76563.77258,60577045.6,Earth,FALSE,24,FALSE
54203701,(2021 TQ3),0.010105434,0.022596438,40253.63958,55623843.82,Earth,FALSE,27.1,FALSE
2162723,162723 (2000 VM2),0.780827278,1.745982871,74519.17858,61015276.66,Earth,FALSE,17.66,FALSE
3532401,(2010 MS1),0.116025908,0.259441818,32506.28126,39512935.82,Earth,FALSE,21.8,FALSE
3709716,(2015 CM),0.016016034,0.03581294,29295.66415,27486373.62,Earth,FALSE,26.1,FALSE
54239534,(2021 WC8),0.290104841,0.648694146,69297.76534,4831948.445,Earth,FALSE,19.81,TRUE
3508124,(2010 CP19),0.017561232,0.039268108,50914.90328,51103953.27,Earth,FALSE,25.9,FALSE
3744322,(2016 CX247),0.080270317,0.179489885,43724.19321,48899876.75,Earth,FALSE,22.6,FALSE
3767609,(2017 BM92),0.046190746,0.103285648,33692.53274,20693411.86,Earth,FALSE,23.8,FALSE
3768613,(2017 BN123),0.080270317,0.179489885,50622.15626,40293317.09,Earth,FALSE,22.6,FALSE
3838020,(2019 BT2),0.211132445,0.472106499,45380.53178,63351591.52,Earth,FALSE,20.5,TRUE
54017580,(2020 MS1),0.058150704,0.130028927,72558.49417,69595525.99,Earth,FALSE,23.3,FALSE
54239779,(2022 BQ),0.017004152,0.03802244,26567.77394,23618698.79,Earth,FALSE,25.97,FALSE
2022099,22099 (2000 EX106),0.67383719,1.506745763,35339.12318,62801106.64,Earth,FALSE,17.98,FALSE
2162483,162483 (2000 PJ5),0.913177026,2.041925905,132185.0033,68330084.9,Earth,FALSE,17.32,FALSE
2380188,380188 (2000 WC67),0.506471459,1.132504611,19324.26009,42337251.59,Earth,FALSE,18.6,FALSE
3512347,(2010 FC6),0.239086457,0.534613571,57366.66091,71912989.46,Earth,FALSE,20.23,FALSE
3780641,(2017 OR68),0.110803882,0.247765013,59817.49494,51568316.68,Earth,FALSE,21.9,FALSE
3872638,(2019 SK8),0.016016034,0.03581294,37680.78833,25114895.71,Earth,FALSE,26.1,FALSE
2455176,455176 (1999 VF22),0.189913124,0.424658654,133216.4743,55023720.87,Earth,FALSE,20.73,TRUE
2471487,471487 (2011 VS5),0.319561887,0.714562102,41773.65657,37777376.61,Earth,FALSE,19.6,FALSE
3170245,(2003 YS70),0.004023046,0.008995804,18568.58674,8495296.717,Earth,FALSE,29.1,FALSE
3630815,(2013 ES11),0.048367649,0.108153351,29709.86383,66103763.7,Earth,FALSE,23.7,FALSE
3796292,(2017 YS8),0.305179233,0.682401509,58332.30232,62543868.95,Earth,FALSE,19.7,TRUE
54247854,(2016 FL60),0.0437074,0.097732718,66213.07183,67011831.08,Earth,FALSE,23.92,FALSE
2474238,474238 (2001 RU17),0.133215567,0.297879063,40798.48699,42236866.2,Earth,FALSE,21.5,FALSE
2483432,483432 (2001 DF47),0.24019003,0.537081235,56442.64454,15888175.48,Earth,FALSE,20.22,TRUE
3370168,(2007 EG),0.031956189,0.07145621,81452.09191,65463164.21,Earth,FALSE,24.6,FALSE
3557825,(2011 DO),0.073207399,0.163696721,38021.69134,31950299.79,Earth,FALSE,22.8,FALSE
3644684,(2013 NJ),0.105816886,0.23661375,26540.68237,70089489.98,Earth,FALSE,22,FALSE
3645001,(2013 NT11),0.319561887,0.714562102,130955.1606,68973434.31,Earth,FALSE,19.6,FALSE
3698842,(2014 WQ202),0.046190746,0.103285648,88374.7303,28471926.3,Earth,FALSE,23.8,FALSE
3989092,(2020 BK5),0.069912523,0.156329154,43878.00932,64134916.27,Earth,FALSE,22.9,FALSE
2399308,399308 (1993 GD),0.199781365,0.446724713,54603.31582,56318576.73,Earth,FALSE,20.62,FALSE
3076622,(2001 DG47),0.066765941,0.149293183,39821.56831,14641471.74,Earth,FALSE,23,FALSE
3578917,(2011 SB25),0.177237239,0.396314515,36181.37885,42673374.32,Earth,FALSE,20.88,FALSE
3673976,(2014 MZ17),0.040230458,0.089958039,27923.20731,35069588.46,Earth,FALSE,24.1,FALSE
3787090,(2017 UK1),0.010105434,0.022596438,21768.94967,41591556.49,Earth,FALSE,27.1,FALSE
3797750,(2018 BP1),0.031956189,0.07145621,87242.89621,67243537.11,Earth,FALSE,24.6,FALSE
3989074,(2020 BJ4),0.11131533,0.248908644,94792.28355,74375444.22,Earth,FALSE,21.89,TRUE
54054624,(2020 SN4),0.012721988,0.02844723,20739.12307,19943422.37,Earth,FALSE,26.6,FALSE
2481025,481025 (2004 VA1),0.211132445,0.472106499,39833.73901,63974690.34,Earth,FALSE,20.5,FALSE
2481918,481918 (2009 BE77),0.600558028,1.342888574,91677.0321,51694017.59,Earth,FALSE,18.23,FALSE
3092069,(2001 QJ142),0.048367649,0.108153351,8687.981178,18734577.7,Earth,FALSE,23.7,FALSE
3297635,(2005 VA2),0.157237082,0.351592805,59355.285,38389021.27,Earth,FALSE,21.14,FALSE
3557826,(2011 DP),0.088014652,0.196806745,59979.92178,24036099.61,Earth,FALSE,22.4,FALSE
3710019,(2015 CO3),0.138214936,0.309057992,73799.60809,62342903.07,Earth,FALSE,21.42,FALSE
3758255,(2016 QH44),0.088014652,0.196806745,87923.03114,60830112.15,Earth,FALSE,22.4,FALSE
3838078,(2019 BE5),0.025383703,0.056759685,107115.5007,63301020.94,Earth,FALSE,25.1,FALSE
54017652,(2020 MK3),0.018388867,0.041118757,32223.50719,52283988.73,Earth,FALSE,25.8,FALSE
3092289,(2001 CA21),0.467256097,1.044816395,112633.4934,25707918.78,Earth,FALSE,18.775,TRUE
3368185,(2007 CB27),0.058150704,0.130028927,55594.62273,68930157.08,Earth,FALSE,23.3,FALSE
3532366,(2010 MJ1),0.050647146,0.113250461,50085.03009,48038054.58,Earth,FALSE,23.6,FALSE
3773657,(2017 FO128),0.08405334,0.187948982,42253.92875,32907428.24,Earth,FALSE,22.5,FALSE
3799300,(2018 CV2),0.021113245,0.04721065,85669.2028,49355290.11,Earth,FALSE,25.5,FALSE
3825435,(2018 MK5),0.127219879,0.284472297,69684.61264,57970788.71,Earth,FALSE,21.6,FALSE
3986832,(2020 BT2),0.04904051,0.109657914,62786.89591,35937430.16,Earth,FALSE,23.67,FALSE
54128963,(2021 EB),0.031517733,0.070475794,87448.50717,59131560.8,Earth,FALSE,24.63,FALSE
54185582,(2021 PS16),0.06259721,0.139971617,54304.63818,54969448.22,Earth,FALSE,23.14,FALSE
3283950,(2005 NJ63),0.167708462,0.375007522,92652.83662,73573136.22,Earth,FALSE,21,FALSE
3545552,(2010 RF12),0.005553349,0.012417666,14882.71139,19412090.92,Earth,FALSE,28.4,FALSE
3574593,(2011 ON24),0.066765941,0.149293183,27678.8135,55577353.76,Earth,FALSE,23,FALSE
3596685,(2012 BO77),0.096506147,0.215794305,53940.38133,22205435.26,Earth,FALSE,22.2,FALSE
3626029,(2013 CW32),0.101989386,0.2280552,49475.92349,52457731.19,Earth,FALSE,22.08,FALSE
3724393,(2015 OD22),0.160160338,0.358129403,85055.18593,51298816.24,Earth,FALSE,21.1,FALSE
3734190,(2015 VP66),0.092162655,0.206081961,42192.08837,49714095.82,Earth,FALSE,22.3,FALSE
2019356,19356 (1997 GH3),1.181829909,2.642652014,29134.61031,21794141.16,Earth,FALSE,16.76,FALSE
2162781,162781 (2000 XL44),0.735453089,1.644523102,19608.78464,45975704.02,Earth,FALSE,17.79,FALSE
2164342,164342 (2005 CP),0.183888672,0.411187571,35998.18885,65201715.54,Earth,FALSE,20.8,FALSE
2503966,503966 (2004 RX109),0.63760979,1.425738833,112359.5715,63354427.8,Earth,FALSE,18.1,FALSE
3069008,(2000 YG4),0.183888672,0.411187571,17082.50013,19277643.7,Earth,FALSE,20.8,FALSE
3743123,(2016 CA138),0.058419115,0.130629113,71503.93494,66281420.08,Earth,FALSE,23.29,FALSE
3792456,(2017 XF62),0.050647146,0.113250461,54118.85885,54316646.57,Earth,FALSE,23.6,FALSE
3991614,(2020 BC16),0.025383703,0.056759685,22280.94978,20754004.86,Earth,FALSE,25.1,FALSE
54123272,(2021 DC1),0.015016025,0.033576852,41796.48437,26408373.79,Earth,FALSE,26.24,FALSE
2467352,467352 (2003 KZ18),0.146067964,0.326617897,61595.96895,63085739.54,Earth,FALSE,21.3,FALSE
2474223,474223 (2001 CC32),0.40230458,0.899580388,73215.50047,49651627.88,Earth,FALSE,19.1,FALSE
2482796,482796 (2013 QJ10),0.334622375,0.748238376,54337.59747,49162141.08,Earth,FALSE,19.5,TRUE
3057547,(2000 WO148),0.208235599,0.465628955,33386.86261,24815446.8,Earth,FALSE,20.53,FALSE
3325502,(2006 EC),0.012721988,0.02844723,62687.97638,53660753.73,Earth,FALSE,26.6,FALSE
3371143,(2007 EO88),0.013949382,0.031191767,27171.57707,52119368.65,Earth,FALSE,26.4,FALSE
3604307,(2012 KC6),0.127219879,0.284472297,30347.93816,26023187.16,Earth,FALSE,21.6,TRUE
3648862,(2013 TQ5),0.291443905,0.651688382,41768.05589,54164528.85,Earth,FALSE,19.8,FALSE
3799638,(2018 CX13),0.366906138,0.820427065,88452.33098,38116246.41,Earth,FALSE,19.3,FALSE
3838929,(2019 EW1),0.010105434,0.022596438,29141.78867,36960493.64,Earth,FALSE,27.1,FALSE
54147685,(2021 KF2),0.068953287,0.154184238,49100.52316,32006784.71,Earth,FALSE,22.93,FALSE
2612202,612202 (2000 WO148),0.208235599,0.465628955,33386.8627,24815446.82,Earth,FALSE,20.53,FALSE
3561031,(2011 GF3),0.088014652,0.196806745,78370.15876,39745528.74,Earth,FALSE,22.4,FALSE
3585467,(2011 UC292),0.070235225,0.157050737,41875.43749,17613976.2,Earth,FALSE,22.89,FALSE
3712421,(2015 DW180),0.135692229,0.303417048,18311.58823,72007137.07,Earth,FALSE,21.46,FALSE
3831618,(2018 TR3),0.00732074,0.016369672,19652.61899,41589612.17,Earth,FALSE,27.8,FALSE
2311554,311554 (2006 BQ147),0.477040198,1.066694311,85517.63779,47400196.69,Earth,FALSE,18.73,FALSE
3262691,(2004 WH1),0.042126461,0.094197631,25203.67458,16923384.6,Earth,FALSE,24,FALSE
3267564,(2005 CN61),0.023150212,0.051765448,52684.44819,59344524.04,Earth,FALSE,25.3,FALSE
3273523,(2005 EO30),0.066765941,0.149293183,62373.86652,73800156.01,Earth,FALSE,23,FALSE
3444370,(2009 BH2),0.08405334,0.187948982,48733.66245,54193511.17,Earth,FALSE,22.5,FALSE
3750669,(2016 GC135),0.053278867,0.119135167,39395.87227,61047720.02,Earth,FALSE,23.49,FALSE
3872623,(2019 SK7),0.069912523,0.156329154,46748.12557,50838763.95,Earth,FALSE,22.9,FALSE
2380205,380205 (2001 CA32),0.366906138,0.820427065,42755.54747,44701068.49,Earth,FALSE,19.3,FALSE
3672731,(2014 KO62),0.015295194,0.034201093,27975.90684,31267424.88,Earth,FALSE,26.2,FALSE
3683395,(2014 QP266),0.319561887,0.714562102,76492.15202,50414651.77,Earth,FALSE,19.6,FALSE
3709711,(2015 BP515),0.16238839,0.363111479,39299.68929,74025826.46,Earth,FALSE,21.07,TRUE
3727233,(2015 RV36),0.063760979,0.142573883,45915.58205,28436387.88,Earth,FALSE,23.1,FALSE
3744790,(2016 DL),0.139493823,0.311917671,74406.25464,68472797.43,Earth,FALSE,21.4,TRUE
3781727,(2017 SJ12),0.076657557,0.171411509,55895.15978,39747486.04,Earth,FALSE,22.7,FALSE
3835878,(2018 VG),0.008801465,0.019680675,57514.42889,69708274.48,Earth,FALSE,27.4,FALSE
54106593,(2021 BZ2),0.046190746,0.103285648,62049.60358,62844379.94,Earth,FALSE,23.8,FALSE
2138947,138947 (2001 BA40),0.457672667,1.023387195,24679.96552,47746723.27,Earth,FALSE,18.82,FALSE
3026912,(2000 AG6),0.023150212,0.051765448,16259.03032,21260432.85,Earth,FALSE,25.3,FALSE
3273787,(2005 ER70),0.030517923,0.068240151,67086.70434,65352711.22,Earth,FALSE,24.7,FALSE
3395989,(2007 WB5),0.400456158,0.895447192,70633.66154,64565052.74,Earth,FALSE,19.11,FALSE
3746217,(2016 EE85),0.073207399,0.163696721,31498.11757,24711548.78,Earth,FALSE,22.8,FALSE
3827311,(2018 RY1),0.034399726,0.076920125,58991.34929,66254706.7,Earth,FALSE,24.44,FALSE
54248453,(2022 DY1),0.006895329,0.015418424,34560.07148,25530353.69,Earth,FALSE,27.93,FALSE
54257607,(2022 EZ6),0.053034072,0.118587791,26896.22354,1740260.233,Earth,FALSE,23.5,FALSE
2613910,613910 (2007 WB5),0.400456158,0.895447192,70633.66007,64565052.78,Earth,FALSE,19.11,FALSE
3070749,(2001 DZ76),0.023150212,0.051765448,42101.42052,891530.5408,Earth,FALSE,25.3,FALSE
3177208,(2004 FK2),0.036690614,0.082042707,63366.16974,69970618.06,Earth,FALSE,24.3,FALSE
3766588,(2017 BS),0.033462237,0.074823838,57369.76548,65449032.21,Earth,FALSE,24.5,FALSE
2068372,68372 (2001 PM9),0.470494961,1.052058716,60334.83303,47747483.48,Earth,FALSE,18.76,TRUE
2138359,138359 (2000 GX127),0.664591797,1.486072436,76061.36718,73303267.96,Earth,FALSE,18.01,FALSE
2139047,139047 (2001 EB16),0.921626549,2.060819612,95444.14621,46797992.73,Earth,FALSE,17.3,FALSE
2203217,203217 (2001 FX9),0.497227313,1.111834072,9582.669572,68433153.45,Earth,FALSE,18.64,FALSE
3005973,(1995 CR),0.116025908,0.259441818,83508.56702,39780434.93,Earth,FALSE,21.8,TRUE
3483800,(2009 YF),0.030517923,0.068240151,34073.41021,28087070.27,Earth,FALSE,24.7,FALSE
54265631,(2022 FQ1),0.022623249,0.050587123,84108.56526,74098265.92,Earth,FALSE,25.35,FALSE
2001620,1620 Geographos (1951 RA),2.272767323,5.082062231,30748.31162,58505275.48,Earth,FALSE,15.34,TRUE
2138971,138971 (2001 CB21),0.523064176,1.169607054,70082.75706,41270602.11,Earth,FALSE,18.53,TRUE
3383667,(2007 RF1),0.016016034,0.03581294,41118.54239,52388010.52,Earth,FALSE,26.1,FALSE
3626687,(2013 CW87),0.018388867,0.041118757,12163.25171,19767689.89,Earth,FALSE,25.8,FALSE
3743903,(2016 CU246),0.013321557,0.029787906,89113.67942,42259669.46,Earth,FALSE,26.5,FALSE
3799805,(2018 EF1),0.038419789,0.08590926,70947.03805,56657833.25,Earth,FALSE,24.2,FALSE
54073338,(2020 TK7),0.003151773,0.007047579,57859.00418,30261768.79,Earth,FALSE,29.63,FALSE
54138707,(2021 HZ),0.022415838,0.050123337,81821.82954,68817846.27,Earth,FALSE,25.37,FALSE
2326354,326354 (2000 SJ344),0.076657557,0.171411509,17802.43325,36747321.65,Earth,FALSE,22.7,FALSE
3132126,(2002 PB),0.211132445,0.472106499,74368.34445,37912069.58,Earth,FALSE,20.5,FALSE
3661368,(2014 CY4),0.227276732,0.508206223,91297.37141,18489212.37,Earth,FALSE,20.34,TRUE
3770141,(2017 DR37),0.110803882,0.247765013,54625.79755,57306016.96,Earth,FALSE,21.9,FALSE
3830858,(2018 SJ1),0.02658,0.059434687,60581.81046,57463463.14,Earth,FALSE,25,FALSE
3837917,(2019 AM13),0.105816886,0.23661375,182007.9843,66799926.22,Earth,FALSE,22,FALSE
2023548,23548 (1994 EF2),1.015207872,2.270073813,42909.7474,69545452.37,Earth,FALSE,17.09,FALSE
2322756,322756 (2001 CK32),0.389542616,0.87104377,25831.08132,15623543.5,Earth,FALSE,19.17,FALSE
3069758,(2001 CP36),0.048367649,0.108153351,32095.62618,1864556.975,Earth,FALSE,23.7,FALSE
3548085,(2010 TK19),0.027832677,0.062235757,30736.34316,28237098.68,Earth,FALSE,24.9,FALSE
3595924,(2012 BT1),0.008801465,0.019680675,74014.62239,62485391.95,Earth,FALSE,27.4,FALSE
3627059,(2013 DF),0.031956189,0.07145621,79016.67406,41137288.42,Earth,FALSE,24.6,FALSE
3781644,(2017 SN10),0.019255508,0.043056624,21505.58768,46901944.76,Earth,FALSE,25.7,FALSE
54105994,(2021 AX6),0.011131533,0.024890864,56284.40141,39036059.84,Earth,FALSE,26.89,FALSE
54110047,(2021 BS3),0.04814542,0.107656431,61967.79825,33266877.58,Earth,FALSE,23.71,FALSE
2469513,469513 (2003 QR79),0.175612319,0.392681082,70210.11507,50646061.28,Earth,FALSE,20.9,FALSE
3273968,(2005 ER95),0.022108281,0.049435619,38539.12267,46540241.01,Earth,FALSE,25.4,FALSE
3713273,(2015 EG7),0.008801465,0.019680675,85694.25764,54204684.67,Earth,FALSE,27.4,FALSE
3771642,(2017 FJ3),0.002783268,0.006223576,20936.45669,18539614.21,Earth,FALSE,29.9,FALSE
3836051,(2018 VA2),0.010105434,0.022596438,66076.50694,60745659,Earth,FALSE,27.1,FALSE
54005659,(2020 DO3),0.008405334,0.018794898,69843.49753,16894083.94,Earth,FALSE,27.5,FALSE
54248044,(2022 DL),0.032251876,0.072117386,38381.64463,33782830.32,Earth,FALSE,24.58,FALSE
2162421,162421 (2000 ET70),0.56306039,1.259041307,49788.5564,54110757.16,Earth,FALSE,18.37,TRUE
2205388,205388 (2001 DV8),0.201629919,0.450858206,24279.75054,25832146.24,Earth,FALSE,20.6,FALSE
3703545,(2015 AJ44),0.092162655,0.206081961,107968.7958,73578361.98,Earth,FALSE,22.3,FALSE
3769811,(2017 DP34),0.038419789,0.08590926,50974.93561,50389882.15,Earth,FALSE,24.2,FALSE
3797896,(2018 AO18),0.152951935,0.342010925,6364.286763,39207250.2,Earth,FALSE,21.2,FALSE
3838839,(2019 DQ),0.011602591,0.025944182,84388.58755,62190351.36,Earth,FALSE,26.8,FALSE
3986745,(2020 BF1),0.015295194,0.034201093,9768.057859,16259805.62,Earth,FALSE,26.2,FALSE
54185134,(2021 PD10),0.108281678,0.242125192,69630.30541,29463136.73,Earth,FALSE,21.95,FALSE
2136874,136874 (1998 FH74),1.805323256,4.036825521,127074.1313,38520640.32,Earth,FALSE,15.84,FALSE
2276770,276770 (2004 HC),0.278326768,0.622357573,94844.31694,74463127.71,Earth,FALSE,19.9,FALSE
3557784,(2011 BX59),0.031956189,0.07145621,29475.7968,12346582.71,Earth,FALSE,24.6,FALSE
3558388,(2011 EH17),0.031956189,0.07145621,55978.32658,11546992.2,Earth,FALSE,24.6,FALSE
3627115,(2013 DL1),0.160160338,0.358129403,129960.8928,72869460.27,Earth,FALSE,21.1,FALSE
3769881,(2017 DV35),0.009650615,0.021579431,67747.77422,71917524.67,Earth,FALSE,27.2,FALSE
3869331,(2019 SB6),0.011602591,0.025944182,28531.32183,34655746.96,Earth,FALSE,26.8,FALSE
3892280,(2019 VV),0.022832579,0.0510552,44824.65166,16061594.24,Earth,FALSE,25.33,FALSE
54104895,(2020 XK7),0.334622375,0.748238376,68773.78664,36224088.18,Earth,FALSE,19.5,TRUE
54245582,(2022 CQ2),0.027961147,0.062523025,81981.79887,44531563.57,Earth,FALSE,24.89,FALSE
2023187,23187 (2000 PN9),1.669379118,3.732845188,109096.7166,9122396.642,Earth,FALSE,16.01,TRUE
2325102,325102 (2008 EY5),0.253837029,0.567596853,89332.19042,51320331.55,Earth,FALSE,20.1,FALSE
3248670,(2004 NK8),0.053034072,0.118587791,34159.71434,39183197.76,Earth,FALSE,23.5,FALSE
3557844,(2011 DW),0.076657557,0.171411509,52954.18695,11259486.62,Earth,FALSE,22.7,FALSE
3692560,(2014 TU),0.025383703,0.056759685,54016.4455,37352724.93,Earth,FALSE,25.1,FALSE
3770278,(2017 DB109),0.211132445,0.472106499,65041.49042,74774041.65,Earth,FALSE,20.5,FALSE
3827572,(2018 RL4),0.069912523,0.156329154,67285.56689,70885484.85,Earth,FALSE,22.9,FALSE
3840687,(2019 FQ),0.010105434,0.022596438,33658.72131,31109095,Earth,FALSE,27.1,FALSE
54051343,(2020 QO4),0.1034082,0.231227764,51556.20645,26184795.26,Earth,FALSE,22.05,FALSE
54132120,(2010 PC73),0.101054342,0.225964377,51556.20652,26184795.2,Earth,FALSE,22.1,FALSE
2026379,26379 (1999 HZ1),0.667659414,1.492931834,46439.00436,27161542.8,Earth,FALSE,18,FALSE
2029075,29075 (1950 DA),0.930154254,2.079888141,53035.51046,7789954.773,Earth,FALSE,17.28,TRUE
2364136,364136 (2006 CJ),0.246919266,0.552128263,62284.40634,28529648.93,Earth,FALSE,20.16,TRUE
2426082,426082 (2012 DG31),0.257368254,0.575492912,35536.26584,70673046.88,Earth,FALSE,20.07,FALSE
3402365,(2008 CD71),0.31228777,0.698296683,118512.0393,38847918.79,Earth,FALSE,19.65,FALSE
3827304,(2018 RR1),0.002658,0.005943469,11782.59306,25213394.88,Earth,FALSE,30,FALSE
3905989,(2019 XE1),0.305179233,0.682401509,63875.14904,70579816.43,Earth,FALSE,19.7,TRUE
3991582,(2020 BB16),0.231502122,0.517654482,72997.9183,51325348.38,Earth,FALSE,20.3,FALSE
54016782,(2020 HM7),0.018388867,0.041118757,30339.61638,32264510.33,Earth,FALSE,25.8,FALSE
54131354,(2021 EU3),0.009650615,0.021579431,71861.25565,73263932.87,Earth,FALSE,27.2,FALSE
54139088,(2021 GM26),0.019078972,0.042661879,14353.56203,39309441.09,Earth,FALSE,25.72,FALSE
54192219,(2021 RK2),0.050880923,0.113773201,98278.31239,37340854.98,Earth,FALSE,23.59,FALSE
2138127,138127 (2000 EE14),1.001278698,2.238927233,73247.25811,28387829.2,Earth,FALSE,17.12,TRUE
2164202,164202 (2004 EW),0.183888672,0.411187571,65650.42177,48674882.58,Earth,FALSE,20.8,TRUE
2385252,385252 (2001 EB18),0.350392641,0.783501764,89979.02422,15900605.36,Earth,FALSE,19.4,TRUE
3070541,(2001 EC),0.494942761,1.106725658,80976.42314,1471204.036,Earth,FALSE,18.65,TRUE
3378868,(2007 ML13),0.253837029,0.567596853,34747.49264,56039810.39,Earth,FALSE,20.1,FALSE
3404525,(2008 EJ),0.259749653,0.580817882,72420.02288,71599087.92,Earth,FALSE,20.05,FALSE
3458970,(2009 HE60),0.020162992,0.045085821,17710.07353,25430406.17,Earth,FALSE,25.6,FALSE
3672459,(2014 KG39),0.02658,0.059434687,57765.37079,30008862.51,Earth,FALSE,25,FALSE
3745584,(2016 DX30),0.013321557,0.029787906,84795.86648,63755681.5,Earth,FALSE,26.5,FALSE
54017434,(2020 LC1),0.201629919,0.450858206,66737.07254,22169111.61,Earth,FALSE,20.6,FALSE
54106739,(2021 AF8),0.24019003,0.537081235,69780.0642,58701001.94,Earth,FALSE,20.22,TRUE
54143561,(2021 JV1),0.138852907,0.310484539,30359.60748,71954619.76,Earth,FALSE,21.41,FALSE
54217983,(2021 VT7),0.116025908,0.259441818,31635.8776,71990197.13,Earth,FALSE,21.8,FALSE
2613763,613763 (2007 ML13),0.236894499,0.529712204,34747.49198,56039810.37,Earth,FALSE,20.25,FALSE
2162361,162361 (2000 AF6),0.249203981,0.557237043,100502.0149,73486595.79,Earth,FALSE,20.14,TRUE
3253644,(2004 SB1),0.22108281,0.494356193,51352.96852,49024299.4,Earth,FALSE,20.4,FALSE
3368404,(2007 DD),0.017561232,0.039268108,60184.02137,66369050.57,Earth,FALSE,25.9,FALSE
3710219,(2015 CH13),0.005064715,0.011325046,98368.81192,60459494.28,Earth,FALSE,28.6,FALSE
3976542,(2020 AY1),0.024241248,0.054205079,16944.47013,12057620.68,Earth,FALSE,25.2,FALSE
2022753,22753 (1998 WT),0.770113926,1.722027088,81986.53015,21438822.49,Earth,FALSE,17.69,TRUE
2098943,98943 (2001 CC21),0.46190746,1.032856481,33940.26219,17231293.36,Earth,FALSE,18.8,FALSE
2162567,162567 (2000 RW37),0.269497646,0.602615057,38071.88994,12548461.79,Earth,FALSE,19.97,TRUE
